"","date_","n_per_day_age_date","n_per_day_date","50 Years and Over"
"3013",2022-09-07,763,5810,TRUE
"3014",2022-09-07,3,5810,NA
"3015",2022-09-08,5050,5814,FALSE
"3016",2022-09-08,761,5814,TRUE
"3017",2022-09-08,3,5814,NA
"3018",2022-09-09,5043,5813,FALSE
"3019",2022-09-09,767,5813,TRUE
"3020",2022-09-09,3,5813,NA
"3021",2022-09-10,5053,5825,FALSE
"3022",2022-09-10,770,5825,TRUE
"3023",2022-09-10,2,5825,NA
"3024",2022-09-11,5053,5825,FALSE
"3025",2022-09-11,770,5825,TRUE
"3026",2022-09-11,2,5825,NA
"3027",2022-09-12,5053,5825,FALSE
"3028",2022-09-12,770,5825,TRUE
"3029",2022-09-12,2,5825,NA
"3030",2022-09-13,5097,5896,FALSE
"3031",2022-09-13,799,5896,TRUE
"3032",2022-09-14,5088,5883,FALSE
"3033",2022-09-14,794,5883,TRUE
"3034",2022-09-14,1,5883,NA
"3035",2022-09-15,5069,5867,FALSE
"3036",2022-09-15,795,5867,TRUE
"3037",2022-09-15,3,5867,NA
"3038",2022-09-16,5067,5865,FALSE
"3039",2022-09-16,794,5865,TRUE
"3040",2022-09-16,4,5865,NA
"3041",2022-09-17,5067,5865,FALSE
"3042",2022-09-17,794,5865,TRUE
"3043",2022-09-17,4,5865,NA
"3044",2022-09-18,5067,5865,FALSE
"3045",2022-09-18,794,5865,TRUE
"3046",2022-09-18,4,5865,NA
"3047",2022-09-19,5067,5865,FALSE
"3048",2022-09-19,794,5865,TRUE
"3049",2022-09-19,4,5865,NA
"3050",2022-09-20,5100,5897,FALSE
"3051",2022-09-20,795,5897,TRUE
"3052",2022-09-20,2,5897,NA
"3053",2022-09-21,5091,5887,FALSE
"3054",2022-09-21,794,5887,TRUE
"3055",2022-09-21,2,5887,NA
"3056",2022-09-22,5055,5851,FALSE
"3057",2022-09-22,796,5851,TRUE
"3058",2022-09-23,5025,5820,FALSE
"3059",2022-09-23,791,5820,TRUE
"3060",2022-09-23,4,5820,NA
"3061",2022-09-24,5026,5812,FALSE
"3062",2022-09-24,784,5812,TRUE
"3063",2022-09-24,2,5812,NA
"3064",2022-09-25,5026,5812,FALSE
"3065",2022-09-25,784,5812,TRUE
"3066",2022-09-25,2,5812,NA
"3067",2022-09-26,5026,5812,FALSE
"3068",2022-09-26,784,5812,TRUE
"3069",2022-09-26,2,5812,NA
"3070",2022-09-27,5073,5861,FALSE
"3071",2022-09-27,788,5861,TRUE
"3072",2022-09-28,5057,5839,FALSE
"3073",2022-09-28,782,5839,TRUE
"3074",2022-09-29,5048,5830,FALSE
"3075",2022-09-29,782,5830,TRUE
"3076",2022-09-30,5059,5844,FALSE
"3077",2022-09-30,784,5844,TRUE
"3078",2022-09-30,1,5844,NA
"3079",2022-10-01,5057,5850,FALSE
"3080",2022-10-01,792,5850,TRUE
"3081",2022-10-01,1,5850,NA
"3082",2022-10-02,5057,5850,FALSE
"3083",2022-10-02,792,5850,TRUE
"3084",2022-10-02,1,5850,NA
"3085",2022-10-03,5060,5849,FALSE
"3086",2022-10-03,787,5849,TRUE
"3087",2022-10-03,2,5849,NA
"3088",2022-10-04,5060,5849,FALSE
"3089",2022-10-04,787,5849,TRUE
"3090",2022-10-04,2,5849,NA
"3091",2022-10-05,5060,5849,FALSE
"3092",2022-10-05,787,5849,TRUE
"3093",2022-10-05,2,5849,NA
"3094",2022-10-06,5060,5849,FALSE
"3095",2022-10-06,787,5849,TRUE
"3096",2022-10-06,2,5849,NA
"3097",2022-10-07,5060,5849,FALSE
"3098",2022-10-07,787,5849,TRUE
"3099",2022-10-07,2,5849,NA
"3100",2022-10-08,5051,5844,FALSE
"3101",2022-10-08,790,5844,TRUE
"3102",2022-10-08,3,5844,NA
"3103",2022-10-09,5051,5844,FALSE
"3104",2022-10-09,790,5844,TRUE
"3105",2022-10-09,3,5844,NA
"3106",2022-10-10,5051,5844,FALSE
"3107",2022-10-10,790,5844,TRUE
"3108",2022-10-10,3,5844,NA
"3109",2022-10-11,5051,5844,FALSE
"3110",2022-10-11,790,5844,TRUE
"3111",2022-10-11,3,5844,NA
"3112",2022-10-12,5118,5919,FALSE
"3113",2022-10-12,801,5919,TRUE
"3114",2022-10-13,5100,5896,FALSE
"3115",2022-10-13,795,5896,TRUE
"3116",2022-10-13,1,5896,NA
"3117",2022-10-14,5100,5896,FALSE
"3118",2022-10-14,795,5896,TRUE
"3119",2022-10-14,1,5896,NA
"3120",2022-10-15,5039,5844,FALSE
"3121",2022-10-15,801,5844,TRUE
"3122",2022-10-15,4,5844,NA
"3123",2022-10-16,5039,5844,FALSE
"3124",2022-10-16,801,5844,TRUE
"3125",2022-10-16,4,5844,NA
"3126",2022-10-17,5039,5844,FALSE
"3127",2022-10-17,801,5844,TRUE
"3128",2022-10-17,4,5844,NA
"3129",2022-10-18,5101,5909,FALSE
"3130",2022-10-18,804,5909,TRUE
"3131",2022-10-18,4,5909,NA
"3132",2022-10-19,5085,5892,FALSE
"3133",2022-10-19,805,5892,TRUE
"3134",2022-10-19,2,5892,NA
"3135",2022-10-20,5085,5884,FALSE
"3136",2022-10-20,796,5884,TRUE
"3137",2022-10-20,3,5884,NA
"3138",2022-10-21,5071,5861,FALSE
"3139",2022-10-21,790,5861,TRUE
"3140",2022-10-22,5075,5862,FALSE
"3141",2022-10-22,785,5862,TRUE
"3142",2022-10-22,2,5862,NA
"3143",2022-10-23,5075,5862,FALSE
"3144",2022-10-23,785,5862,TRUE
"3145",2022-10-23,2,5862,NA
"3146",2022-10-24,5075,5862,FALSE
"3147",2022-10-24,785,5862,TRUE
"3148",2022-10-24,2,5862,NA
"3149",2022-10-25,5111,5901,FALSE
"3150",2022-10-25,789,5901,TRUE
"3151",2022-10-25,1,5901,NA
"3152",2022-10-26,5097,5881,FALSE
"3153",2022-10-26,781,5881,TRUE
"3154",2022-10-26,3,5881,NA
"3155",2022-10-27,5096,5879,FALSE
"3156",2022-10-27,782,5879,TRUE
"3157",2022-10-27,1,5879,NA
"3158",2022-10-28,5090,5876,FALSE
"3159",2022-10-28,783,5876,TRUE
"3160",2022-10-28,3,5876,NA
"3161",2022-10-29,5113,5906,FALSE
"3162",2022-10-29,789,5906,TRUE
"3163",2022-10-29,4,5906,NA
"3164",2022-10-30,5113,5906,FALSE
"3165",2022-10-30,789,5906,TRUE
"3166",2022-10-30,4,5906,NA
"3167",2022-10-31,5113,5906,FALSE
"3168",2022-10-31,789,5906,TRUE
"3169",2022-10-31,4,5906,NA
"3170",2022-11-01,5181,5984,FALSE
"3171",2022-11-01,800,5984,TRUE
"3172",2022-11-01,3,5984,NA
"3173",2022-11-02,5144,5940,FALSE
"3174",2022-11-02,792,5940,TRUE
"3175",2022-11-02,4,5940,NA
"3176",2022-11-03,5130,5924,FALSE
"3177",2022-11-03,791,5924,TRUE
"3178",2022-11-03,3,5924,NA
"3179",2022-11-04,5117,5902,FALSE
"3180",2022-11-04,784,5902,TRUE
"3181",2022-11-04,1,5902,NA
"3182",2022-11-05,5091,5879,FALSE
"3183",2022-11-05,784,5879,TRUE
"3184",2022-11-05,4,5879,NA
"3185",2022-11-06,5091,5879,FALSE
"3186",2022-11-06,784,5879,TRUE
"3187",2022-11-06,4,5879,NA
"3188",2022-11-07,5091,5879,FALSE
"3189",2022-11-07,784,5879,TRUE
"3190",2022-11-07,4,5879,NA
"3191",2022-11-08,5137,5928,FALSE
"3192",2022-11-08,790,5928,TRUE
"3193",2022-11-08,1,5928,NA
"3194",2022-11-09,5137,5928,FALSE
"3195",2022-11-09,790,5928,TRUE
"3196",2022-11-09,1,5928,NA
"3197",2022-11-10,5122,5909,FALSE
"3198",2022-11-10,786,5909,TRUE
"3199",2022-11-10,1,5909,NA
"3200",2022-11-11,5105,5888,FALSE
"3201",2022-11-11,781,5888,TRUE
"3202",2022-11-11,2,5888,NA
"3203",2022-11-12,5105,5888,FALSE
"3204",2022-11-12,781,5888,TRUE
"3205",2022-11-12,2,5888,NA
"3206",2022-11-13,5105,5888,FALSE
"3207",2022-11-13,781,5888,TRUE
"3208",2022-11-13,2,5888,NA
"3209",2022-11-14,5105,5888,FALSE
"3210",2022-11-14,781,5888,TRUE
"3211",2022-11-14,2,5888,NA
"3212",2022-11-15,5173,5964,FALSE
"3213",2022-11-15,790,5964,TRUE
"3214",2022-11-15,1,5964,NA
"3215",2022-11-16,5127,5916,FALSE
"3216",2022-11-16,786,5916,TRUE
"3217",2022-11-16,3,5916,NA
"3218",2022-11-17,5131,5924,FALSE
"3219",2022-11-17,792,5924,TRUE
"3220",2022-11-17,1,5924,NA
"3221",2022-11-18,5107,5899,FALSE
"3222",2022-11-18,792,5899,TRUE
"3223",2022-11-19,5117,5908,FALSE
"3224",2022-11-19,791,5908,TRUE
"3225",2022-11-20,5117,5908,FALSE
"3226",2022-11-20,791,5908,TRUE
"3227",2022-11-21,5117,5908,FALSE
"3228",2022-11-21,791,5908,TRUE
"3229",2022-11-22,5147,5936,FALSE
"3230",2022-11-22,789,5936,TRUE
"3231",2022-11-23,5110,5890,FALSE
"3232",2022-11-23,779,5890,TRUE
"3233",2022-11-23,1,5890,NA
"3234",2022-11-24,5083,5865,FALSE
"3235",2022-11-24,781,5865,TRUE
"3236",2022-11-24,1,5865,NA
"3237",2022-11-25,5083,5865,FALSE
"3238",2022-11-25,781,5865,TRUE
"3239",2022-11-25,1,5865,NA
"3240",2022-11-26,5089,5874,FALSE
"3241",2022-11-26,785,5874,TRUE
"3242",2022-11-27,5089,5874,FALSE
"3243",2022-11-27,785,5874,TRUE
"3244",2022-11-28,5089,5874,FALSE
"3245",2022-11-28,785,5874,TRUE
"3246",2022-11-29,5104,5892,FALSE
"3247",2022-11-29,788,5892,TRUE
"3248",2022-11-30,5092,5876,FALSE
"3249",2022-11-30,784,5876,TRUE
"3250",2022-12-01,5112,5894,FALSE
"3251",2022-12-01,780,5894,TRUE
"3252",2022-12-01,2,5894,NA
"3253",2022-12-02,5112,5894,FALSE
"3254",2022-12-02,780,5894,TRUE
"3255",2022-12-02,2,5894,NA
"3256",2022-12-03,5112,5894,FALSE
"3257",2022-12-03,780,5894,TRUE
"3258",2022-12-03,2,5894,NA
"3259",2022-12-04,5112,5894,FALSE
"3260",2022-12-04,780,5894,TRUE
"3261",2022-12-04,2,5894,NA
"3262",2022-12-05,5112,5894,FALSE
"3263",2022-12-05,780,5894,TRUE
"3264",2022-12-05,2,5894,NA
"3265",2022-12-06,5112,5894,FALSE
"3266",2022-12-06,780,5894,TRUE
"3267",2022-12-06,2,5894,NA
"3268",2022-12-07,5158,5946,FALSE
"3269",2022-12-07,787,5946,TRUE
"3270",2022-12-07,1,5946,NA
"3271",2022-12-08,5115,5906,FALSE
"3272",2022-12-08,790,5906,TRUE
"3273",2022-12-08,1,5906,NA
"3274",2022-12-09,5081,5867,FALSE
"3275",2022-12-09,784,5867,TRUE
"3276",2022-12-09,2,5867,NA
"3277",2022-12-10,5090,5869,FALSE
"3278",2022-12-10,779,5869,TRUE
"3279",2022-12-11,5090,5869,FALSE
"3280",2022-12-11,779,5869,TRUE
"3281",2022-12-12,5090,5869,FALSE
"3282",2022-12-12,779,5869,TRUE
"3283",2022-12-13,5133,5918,FALSE
"3284",2022-12-13,784,5918,TRUE
"3285",2022-12-13,1,5918,NA
"3286",2022-12-14,5113,5887,FALSE
"3287",2022-12-14,772,5887,TRUE
"3288",2022-12-14,2,5887,NA
"3289",2022-12-15,5117,5894,FALSE
"3290",2022-12-15,776,5894,TRUE
"3291",2022-12-15,1,5894,NA
"3292",2022-12-16,5115,5883,FALSE
"3293",2022-12-16,766,5883,TRUE
"3294",2022-12-16,2,5883,NA
"3295",2022-12-17,5110,5870,FALSE
"3296",2022-12-17,759,5870,TRUE
"3297",2022-12-17,1,5870,NA
"3298",2022-12-18,5110,5870,FALSE
"3299",2022-12-18,759,5870,TRUE
"3300",2022-12-18,1,5870,NA
"3301",2022-12-19,5110,5870,FALSE
"3302",2022-12-19,759,5870,TRUE
"3303",2022-12-19,1,5870,NA
"3304",2022-12-20,5101,5859,FALSE
"3305",2022-12-20,757,5859,TRUE
"3306",2022-12-20,1,5859,NA
"3307",2022-12-21,5063,5813,FALSE
"3308",2022-12-21,750,5813,TRUE
"3309",2022-12-22,5035,5784,FALSE
"3310",2022-12-22,749,5784,TRUE
"3311",2022-12-23,5008,5752,FALSE
"3312",2022-12-23,743,5752,TRUE
"3313",2022-12-23,1,5752,NA
"3314",2022-12-24,4988,5729,FALSE
"3315",2022-12-24,740,5729,TRUE
"3316",2022-12-24,1,5729,NA
"3317",2022-12-25,4988,5729,FALSE
"3318",2022-12-25,740,5729,TRUE
"3319",2022-12-25,1,5729,NA
"3320",2022-12-26,4988,5729,FALSE
"3321",2022-12-26,740,5729,TRUE
"3322",2022-12-26,1,5729,NA
"3323",2022-12-27,4988,5729,FALSE
"3324",2022-12-27,740,5729,TRUE
"3325",2022-12-27,1,5729,NA
"3326",2022-12-28,4988,5733,FALSE
"3327",2022-12-28,742,5733,TRUE
"3328",2022-12-28,3,5733,NA
"3329",2022-12-29,4972,5720,FALSE
"3330",2022-12-29,746,5720,TRUE
"3331",2022-12-29,2,5720,NA
"3332",2022-12-30,4961,5710,FALSE
"3333",2022-12-30,747,5710,TRUE
"3334",2022-12-30,2,5710,NA
"3335",2022-12-31,4961,5710,FALSE
"3336",2022-12-31,747,5710,TRUE
"3337",2022-12-31,2,5710,NA
"3338",2023-01-01,4961,5710,FALSE
"3339",2023-01-01,747,5710,TRUE
"3340",2023-01-01,2,5710,NA
"3341",2023-01-02,4961,5710,FALSE
"3342",2023-01-02,747,5710,TRUE
"3343",2023-01-02,2,5710,NA
"3344",2023-01-03,4961,5710,FALSE
"3345",2023-01-03,747,5710,TRUE
"3346",2023-01-03,2,5710,NA
"3347",2023-01-04,5011,5768,FALSE
"3348",2023-01-04,756,5768,TRUE
"3349",2023-01-04,1,5768,NA
"3350",2023-01-05,5018,5780,FALSE
"3351",2023-01-05,759,5780,TRUE
"3352",2023-01-05,3,5780,NA
"3353",2023-01-06,5020,5789,FALSE
"3354",2023-01-06,768,5789,TRUE
"3355",2023-01-06,1,5789,NA
"3356",2023-01-07,5065,5834,FALSE
"3357",2023-01-07,767,5834,TRUE
"3358",2023-01-07,2,5834,NA
"3359",2023-01-08,5065,5834,FALSE
"3360",2023-01-08,767,5834,TRUE
"3361",2023-01-08,2,5834,NA
"3362",2023-01-09,5065,5834,FALSE
"3363",2023-01-09,767,5834,TRUE
"3364",2023-01-09,2,5834,NA
"3365",2023-01-10,5120,5906,FALSE
"3366",2023-01-10,784,5906,TRUE
"3367",2023-01-10,2,5906,NA
"3368",2023-01-11,5120,5906,FALSE
"3369",2023-01-11,784,5906,TRUE
"3370",2023-01-11,2,5906,NA
"3371",2023-01-12,5120,5906,FALSE
"3372",2023-01-12,784,5906,TRUE
"3373",2023-01-12,2,5906,NA
"3374",2023-01-13,5115,5893,FALSE
"3375",2023-01-13,777,5893,TRUE
"3376",2023-01-13,1,5893,NA
"3377",2023-01-14,5110,5892,FALSE
"3378",2023-01-14,777,5892,TRUE
"3379",2023-01-14,5,5892,NA
"3380",2023-01-15,5110,5892,FALSE
"3381",2023-01-15,777,5892,TRUE
"3382",2023-01-15,5,5892,NA
"3383",2023-01-16,5110,5892,FALSE
"3384",2023-01-16,777,5892,TRUE
"3385",2023-01-16,5,5892,NA
"3386",2023-01-17,5110,5892,FALSE
"3387",2023-01-17,777,5892,TRUE
"3388",2023-01-17,5,5892,NA
"3389",2023-01-18,5184,5978,FALSE
"3390",2023-01-18,793,5978,TRUE
"3391",2023-01-18,1,5978,NA
"3392",2023-01-19,5192,5988,FALSE
"3393",2023-01-19,795,5988,TRUE
"3394",2023-01-19,1,5988,NA
"3395",2023-01-20,5143,5929,FALSE
"3396",2023-01-20,784,5929,TRUE
"3397",2023-01-20,2,5929,NA
"3398",2023-01-21,5144,5941,FALSE
"3399",2023-01-21,794,5941,TRUE
"3400",2023-01-21,3,5941,NA
"3401",2023-01-22,5144,5941,FALSE
"3402",2023-01-22,794,5941,TRUE
"3403",2023-01-22,3,5941,NA
"3404",2023-01-23,5144,5941,FALSE
"3405",2023-01-23,794,5941,TRUE
"3406",2023-01-23,3,5941,NA
"3407",2023-01-24,5144,5941,FALSE
"3408",2023-01-24,794,5941,TRUE
"3409",2023-01-24,3,5941,NA
"3410",2023-01-25,5144,5941,FALSE
"3411",2023-01-25,794,5941,TRUE
"3412",2023-01-25,3,5941,NA
"3413",2023-01-26,5167,5955,FALSE
"3414",2023-01-26,787,5955,TRUE
"3415",2023-01-26,1,5955,NA
"3416",2023-01-27,5175,5965,FALSE
"3417",2023-01-27,788,5965,TRUE
"3418",2023-01-27,2,5965,NA
"3419",2023-01-28,5173,5966,FALSE
"3420",2023-01-28,791,5966,TRUE
"3421",2023-01-28,2,5966,NA
"3422",2023-01-29,5173,5966,FALSE
"3423",2023-01-29,791,5966,TRUE
"3424",2023-01-29,2,5966,NA
"3425",2023-01-30,5173,5966,FALSE
"3426",2023-01-30,791,5966,TRUE
"3427",2023-01-30,2,5966,NA
"3428",2023-01-31,5217,6021,FALSE
"3429",2023-01-31,802,6021,TRUE
"3430",2023-01-31,2,6021,NA
"3431",2023-02-01,5195,6000,FALSE
"3432",2023-02-01,802,6000,TRUE
"3433",2023-02-01,3,6000,NA
"3434",2023-02-02,5168,5970,FALSE
"3435",2023-02-02,800,5970,TRUE
"3436",2023-02-02,2,5970,NA
"3437",2023-02-03,5173,5967,FALSE
"3438",2023-02-03,792,5967,TRUE
"3439",2023-02-03,2,5967,NA
"3440",2023-02-04,5141,5938,FALSE
"3441",2023-02-04,795,5938,TRUE
"3442",2023-02-04,2,5938,NA
"3443",2023-02-05,5141,5938,FALSE
"3444",2023-02-05,795,5938,TRUE
"3445",2023-02-05,2,5938,NA
"3446",2023-02-06,5141,5938,FALSE
"3447",2023-02-06,795,5938,TRUE
"3448",2023-02-06,2,5938,NA
"3449",2023-02-07,5185,5987,FALSE
"3450",2023-02-07,800,5987,TRUE
"3451",2023-02-07,2,5987,NA
"3452",2023-02-08,5142,5936,FALSE
"3453",2023-02-08,793,5936,TRUE
"3454",2023-02-08,1,5936,NA
"3455",2023-02-09,5129,5922,FALSE
"3456",2023-02-09,791,5922,TRUE
"3457",2023-02-09,2,5922,NA
"3458",2023-02-10,5129,5922,FALSE
"3459",2023-02-10,791,5922,TRUE
"3460",2023-02-10,2,5922,NA
