"","inmateid","release_date_approx","order_adm_times"
"3081",20101740,"2019-10-30",1
"3082",20113814,"2019-10-18",1
"3083",20139061,"2019-10-16",1
"3084",20141797,"2019-10-16",2
"3085",20144144,"2019-10-16",2
"3086",20152391,"2019-11-26",1
"3087",20153501,"2019-10-24",1
"3088",20170062,"2019-11-15",1
"3089",20191211,"2020-02-27",1
"3090",20195561,"2019-11-22",1
"3091",20205374,"2019-10-16",1
"3092",20207267,"2019-11-20",2
"3093",20207554,"2019-10-15",1
"3094",20207556,"2019-12-14",1
"3095",20207557,"2019-10-23",1
"3096",20207559,"2019-10-18",1
"3097",20207560,"2019-10-18",1
"3098",5252,"2019-10-18",1
"3099",15490,"2020-01-15",1
"3100",23029,"2020-01-28",1
"3101",36195,"2020-01-10",1
"3102",50745,"2020-01-08",1
"3103",71612,"2019-12-31",1
"3104",87846,"2019-11-07",1
"3105",140255,"2019-12-12",1
"3106",154406,"2019-10-31",1
"3107",10010832,"2019-12-31",1
"3108",20017609,"2020-02-08",1
"3109",20020522,"2020-03-07",1
"3110",20060078,"2019-10-19",1
"3111",20073994,"2019-10-19",1
"3112",20097283,"2019-11-10",1
"3113",20140092,"2019-11-22",1
"3114",20146173,"2019-12-06",1
"3115",20172391,"2019-10-16",1
"3116",20178108,"2019-12-18",1
"3117",20199057,"2019-10-24",1
"3118",20207568,"2019-10-18",1
"3119",36101,"2019-11-21",1
"3120",44489,"2019-11-02",1
"3121",49500,"2020-04-09",1
"3122",64292,"2020-06-01",1
"3123",67567,"2019-10-19",1
"3124",68159,"2019-12-12",1
"3125",76771,"2019-11-16",1
"3126",106687,"2020-01-07",1
"3127",140543,"2019-10-20",1
"3128",140974,"2019-11-11",1
"3129",145812,"2019-12-14",1
"3130",20018041,"2019-11-07",1
"3131",20108110,"2019-10-19",1
"3132",20145238,"2020-01-15",1
"3133",20201484,"2019-10-16",1
"3134",20203019,"2019-12-10",1
"3135",20204110,"2019-10-16",2
"3136",20207573,"2019-10-16",1
"3137",20207577,"2019-10-19",1
"3138",20207578,"2019-10-15",1
"3139",20207587,"2019-10-16",1
"3140",20207588,"2019-10-16",1
"3141",3562,"2020-02-27",1
"3142",4653,"2019-10-23",1
"3143",4766,"2019-10-19",2
"3144",7762,"2020-03-27",1
"3145",12579,"2019-10-22",1
"3146",31730,"2019-10-19",1
"3147",41556,"2019-12-27",1
"3148",45441,"2019-10-17",1
"3149",73705,"2019-11-21",1
"3150",94291,"2020-03-04",1
"3151",99315,"2019-11-09",1
"3152",100024,"2019-11-02",1
"3153",121928,"2019-12-28",1
"3154",129496,"2019-11-23",1
"3155",161153,"2019-10-17",2
"3156",10005659,"2020-02-27",1
"3157",10011152,"2020-01-07",1
"3158",10015852,"2019-12-12",1
"3159",20007176,"2019-11-15",1
"3160",20015956,"2019-12-21",1
"3161",20022206,"2020-01-01",2
"3162",20023474,"2019-12-06",1
"3163",20045585,"2019-10-23",1
"3164",20054201,"2019-12-27",1
"3165",20055546,"2019-11-21",1
"3166",20057468,"2020-09-02",1
"3167",20065160,"2019-10-19",1
"3168",20065201,"2019-12-21",1
"3169",20088558,"2020-01-01",1
"3170",20110231,"2019-10-24",1
"3171",20110780,"2019-10-23",1
"3172",20124519,"2020-02-07",1
"3173",20149239,"2019-10-30",1
"3174",20160843,"2020-02-19",1
"3175",20164173,"2019-10-17",1
"3176",20174635,"2019-12-28",1
"3177",20199578,"2019-12-24",1
"3178",20202301,"2019-10-17",1
"3179",20203097,"2019-11-14",1
"3180",20203307,"2020-01-09",1
"3181",20207598,"2019-10-23",1
"3182",12095,"2020-04-23",1
"3183",13059,"2019-12-17",1
"3184",19130,"2019-12-20",1
"3185",23508,"2019-10-19",1
"3186",34362,"2019-10-18",1
"3187",48721,"2019-12-23",1
"3188",49559,"2019-10-19",1
"3189",62371,"2019-11-06",1
"3190",72686,"2019-12-04",1
"3191",78684,"2019-11-22",1
"3192",78938,"2020-01-11",1
"3193",89404,"2020-01-14",1
"3194",91588,"2019-12-14",1
"3195",106693,"2019-11-28",1
"3196",109359,"2020-01-14",1
"3197",121166,"2019-12-19",1
"3198",154674,"2019-10-23",1
"3199",10008904,"2019-10-24",1
"3200",20000735,"2019-11-27",1
"3201",20030954,"2020-06-04",1
"3202",20035471,"2020-04-16",1
"3203",20065554,"2019-10-19",1
"3204",20066618,"2019-10-19",1
"3205",20080477,"2019-12-10",1
"3206",20086864,"2019-11-28",1
"3207",20101955,"2019-10-24",1
"3208",20107297,"2019-10-19",1
"3209",20116850,"2019-12-04",1
"3210",20130566,"2020-01-18",1
"3211",20149934,"2019-11-13",1
"3212",20154514,"2019-11-06",1
"3213",20174919,"2019-12-14",1
"3214",20190645,"2020-05-20",1
"3215",20200089,"2019-10-19",1
"3216",20201798,"2019-11-04",1
"3217",20204515,"2019-10-30",1
"3218",20207605,"2019-11-16",1
"3219",20207607,"2019-10-18",1
"3220",20207609,"2019-10-22",1
"3221",20207611,"2019-12-11",1
"3222",20207612,"2020-02-07",1
"3223",20207613,"2019-10-19",1
"3224",5059,"2020-01-30",1
"3225",7166,"2019-10-18",1
"3226",19879,"2019-12-07",1
"3227",20997,"2020-01-29",1
"3228",21097,"2020-04-18",1
"3229",42843,"2019-11-01",1
"3230",43753,"2019-12-14",1
"3231",44300,"2020-03-23",1
"3232",89506,"2020-10-03",1
"3233",90485,"2019-11-14",1
"3234",126743,"2020-03-26",1
"3235",149473,"2019-10-20",1
"3236",152860,"2019-10-19",1
"3237",163979,"2019-10-18",1
"3238",10007137,"2020-01-13",1
"3239",10013672,"2022-05-25",1
"3240",20008269,"2019-10-23",1
"3241",20016926,"2019-10-24",1
"3242",20026634,"2019-11-03",1
"3243",20031806,"2020-02-04",1
"3244",20070169,"2019-10-23",1
"3245",20080523,"2019-11-01",2
"3246",20088954,"2020-04-09",1
"3247",20097315,"2019-11-21",1
"3248",20098032,"2019-10-30",1
"3249",20103228,"2021-02-17",1
"3250",20103608,"2019-10-29",1
"3251",20106971,"2020-04-03",1
"3252",20129458,"2019-12-04",1
"3253",20159211,"2019-10-23",2
"3254",20170212,"2019-10-23",1
"3255",20185844,"2019-10-19",1
"3256",20186871,"2019-10-31",1
"3257",20194557,"2019-11-23",1
"3258",20198279,"2019-11-14",1
"3259",20206784,"2020-02-11",1
"3260",20206847,"2019-11-23",2
"3261",20207615,"2019-10-18",1
"3262",20207616,"2019-11-05",1
"3263",20207619,"2019-10-22",1
"3264",20207622,"2019-10-19",1
"3265",20207624,"2019-11-01",1
"3266",20207630,"2019-10-20",1
"3267",20207636,"2019-10-22",1
"3268",13336,"2019-12-17",1
"3269",22620,"2019-12-24",1
"3270",31898,"2019-12-26",1
"3271",33175,"2019-11-01",2
"3272",44910,"2019-10-20",1
"3273",45415,"2019-10-24",2
"3274",63872,"2019-10-24",1
"3275",65772,"2019-10-23",2
"3276",67006,"2020-04-15",1
"3277",90215,"2019-12-14",1
"3278",91263,"2020-02-04",1
"3279",94684,"2020-01-01",1
"3280",94997,"2020-04-17",1
"3281",103483,"2019-11-14",1
"3282",108465,"2019-10-24",2
"3283",120804,"2019-11-22",1
"3284",145511,"2019-10-24",1
"3285",157907,"2019-12-21",2
"3286",10001927,"2019-11-09",1
"3287",20063892,"2019-10-30",1
"3288",20064286,"2020-01-08",1
"3289",20073465,"2020-02-19",2
"3290",20075166,"2020-01-31",1
"3291",20075407,"2019-10-24",1
"3292",20095766,"2020-01-16",1
"3293",20097503,"2020-02-20",1
"3294",20140773,"2019-11-09",1
"3295",20166482,"2020-01-03",1
"3296",20167037,"2021-03-23",1
"3297",20173350,"2019-10-24",1
"3298",20173541,"2020-08-04",1
"3299",20185519,"2019-11-26",1
"3300",20188108,"2019-12-24",2
"3301",20192733,"2019-11-15",1
"3302",20193436,"2019-10-24",1
"3303",20200422,"2020-02-26",1
"3304",20206440,"2019-11-22",1
"3305",20206813,"2019-10-24",1
"3306",20207644,"2019-10-19",1
"3307",20207645,"2019-10-29",1
"3308",20207646,"2019-10-22",1
"3309",20207653,"2019-11-08",1
"3310",20207654,"2019-10-24",1
"3311",20207660,"2020-04-23",1
"3312",20207664,"2020-01-08",1
"3313",20207666,"2019-12-28",1
"3314",3847,"2020-05-28",1
"3315",35705,"2019-10-24",1
"3316",36413,"2019-10-24",1
"3317",43190,"2019-11-02",1
"3318",44554,"2019-12-19",1
"3319",53226,"2020-10-19",1
"3320",84296,"2020-01-14",1
"3321",137930,"2019-11-07",1
"3322",10003128,"2019-10-24",1
"3323",20024715,"2019-11-20",1
"3324",20039104,"2019-11-05",1
"3325",20069730,"2020-02-19",1
"3326",20114300,"2020-01-09",1
"3327",20168242,"2019-12-19",1
"3328",20190190,"2019-11-05",1
"3329",20198627,"2019-10-23",1
"3330",20205583,"2019-11-12",1
"3331",20207677,"2019-12-10",1
"3332",8857,"2019-11-09",1
"3333",11328,"2020-01-03",1
"3334",15673,"2020-01-27",1
"3335",22763,"2019-12-19",1
"3336",25751,"2019-10-23",1
"3337",29788,"2019-10-23",1
"3338",41628,"2019-10-24",1
"3339",49419,"2019-11-27",1
"3340",55878,"2019-10-23",1
"3341",61870,"2019-12-05",2
"3342",73351,"2019-12-17",1
"3343",92041,"2019-11-08",1
"3344",115864,"2019-11-27",1
"3345",10001420,"2019-10-23",1
"3346",10013842,"2019-10-24",1
"3347",20014254,"2019-11-05",1
"3348",20063809,"2019-12-24",2
"3349",20089516,"2020-03-15",1
"3350",20096861,"2019-10-24",1
"3351",20146403,"2019-11-22",1
"3352",20164300,"2019-10-24",1
"3353",20164817,"2019-10-21",1
"3354",20178533,"2020-01-15",1
"3355",20184916,"2019-10-24",1
"3356",20189382,"2020-04-07",1
"3357",20199041,"2019-10-23",1
"3358",1336,"2019-10-30",1
"3359",4040,"2019-11-07",1
"3360",16567,"2020-02-28",1
"3361",35628,"2019-10-24",2
"3362",69971,"2020-03-06",1
"3363",74567,"2019-10-24",2
"3364",80870,"2019-10-29",1
"3365",86245,"2020-01-22",1
"3366",110730,"2020-01-07",1
"3367",114259,"2020-01-25",2
"3368",139130,"2019-10-30",1
"3369",10002069,"2019-12-10",1
"3370",10004628,"2019-10-24",1
"3371",10008939,"2019-10-24",1
"3372",20003917,"2019-10-24",1
"3373",20031030,"2019-10-23",1
"3374",20042955,"2019-12-19",1
"3375",20048795,"2019-12-14",1
"3376",20064261,"2020-01-01",1
"3377",20066607,"2020-02-08",1
"3378",20067597,"2019-10-29",1
"3379",20096831,"2019-11-02",1
"3380",20097092,"2019-10-23",1
"3381",20104827,"2019-11-29",2
"3382",20128642,"2019-10-30",1
"3383",20136790,"2020-01-31",1
"3384",20138936,"2019-11-18",1
"3385",20152070,"2019-10-23",1
"3386",20158668,"2020-03-27",1
"3387",20168109,"2019-10-24",1
"3388",20176521,"2020-06-11",1
"3389",20193081,"2019-11-21",1
"3390",20193914,"2019-11-01",2
"3391",20196598,"2019-11-22",1
"3392",20203895,"2020-02-20",1
"3393",20207690,"2019-11-08",1
"3394",20207705,"2019-12-24",1
"3395",21458,"2020-01-14",1
"3396",66913,"2019-12-05",1
"3397",72542,"2020-02-13",1
"3398",75202,"2019-12-18",1
"3399",86141,"2020-07-01",1
"3400",98717,"2020-01-30",1
"3401",129361,"2020-01-03",1
"3402",135129,"2019-11-09",1
"3403",160260,"2019-10-24",1
"3404",164137,"2019-10-30",1
"3405",10014679,"2019-12-17",1
"3406",20024149,"2020-01-25",1
"3407",20045679,"2019-10-24",1
"3408",20069290,"2019-11-30",1
"3409",20085016,"2020-01-22",1
"3410",20097486,"2019-11-06",1
"3411",20101926,"2020-01-14",1
"3412",20101960,"2019-12-05",1
"3413",20111119,"2020-03-07",1
"3414",20114690,"2019-12-27",1
"3415",20115079,"2019-11-02",1
"3416",20125516,"2020-06-15",1
"3417",20136953,"2019-11-26",1
"3418",20151238,"2019-10-24",1
"3419",20173457,"2019-10-29",2
"3420",20192285,"2020-01-02",1
"3421",20199127,"2019-11-23",1
"3422",20202985,"2019-11-07",2
"3423",20207557,"2019-12-04",2
"3424",20207646,"2019-10-24",2
"3425",20207718,"2019-11-02",1
"3426",1783,"2020-03-29",1
"3427",4158,"2019-12-07",1
"3428",10831,"2019-11-19",1
"3429",15638,"2020-03-25",1
"3430",16978,"2019-11-22",1
"3431",25196,"2020-03-15",1
"3432",70498,"2019-10-30",1
"3433",104591,"2019-12-05",1
"3434",10013603,"2019-11-19",1
"3435",20012695,"2019-11-07",1
"3436",20023662,"2019-11-05",1
"3437",20026967,"2020-03-28",1
"3438",20059136,"2020-01-03",1
"3439",20061710,"2019-11-02",1
"3440",20070683,"2019-10-29",1
"3441",20085009,"2020-01-04",1
"3442",20094171,"2019-12-13",1
"3443",20096917,"2019-11-05",1
"3444",20104896,"2019-12-06",1
"3445",20112197,"2019-12-14",1
"3446",20112769,"2019-12-06",1
"3447",20140310,"2019-11-27",1
"3448",20147875,"2019-12-05",1
"3449",20154999,"2020-01-22",1
"3450",20160263,"2019-11-07",1
"3451",20176343,"2019-11-02",1
"3452",20186362,"2019-11-07",1
"3453",20187808,"2019-11-02",1
"3454",20195765,"2019-12-19",1
"3455",20200803,"2019-11-01",1
"3456",20206437,"2020-02-15",1
"3457",20207725,"2019-12-21",1
"3458",20207726,"2020-04-02",1
"3459",20207741,"2019-10-29",1
"3460",20207743,"2019-12-13",1
"3461",20207745,"2019-12-24",1
"3462",20207751,"2019-11-02",1
"3463",4474,"2019-12-20",1
"3464",11688,"2019-10-30",1
"3465",12750,"2020-01-03",1
"3466",27459,"2019-12-07",1
"3467",33183,"2019-11-01",1
"3468",40460,"2019-11-08",1
"3469",43432,"2020-02-19",1
"3470",54925,"2019-10-29",1
"3471",61468,"2020-02-27",1
"3472",79475,"2019-12-09",2
"3473",103519,"2019-11-08",1
"3474",103777,"2019-12-13",1
"3475",105353,"2019-12-06",1
"3476",107034,"2019-12-14",1
"3477",150963,"2019-10-30",1
"3478",161258,"2019-11-15",1
"3479",169518,"2019-12-17",1
"3480",10014687,"2019-10-29",1
"3481",20056425,"2019-10-30",1
"3482",20068410,"2019-11-04",1
"3483",20088434,"2019-10-30",1
"3484",20094379,"2020-10-03",1
"3485",20103908,"2020-01-28",2
"3486",20106514,"2019-12-17",1
"3487",20135129,"2020-02-05",1
"3488",20144232,"2019-10-30",1
"3489",20150273,"2020-02-07",1
"3490",20179121,"2020-05-12",1
"3491",20180340,"2019-10-31",2
"3492",20182459,"2020-03-27",1
"3493",20194148,"2019-12-23",1
"3494",20195926,"2019-11-13",1
"3495",20196908,"2019-12-20",1
"3496",20201714,"2019-12-20",1
"3497",20205159,"2020-04-04",1
"3498",20205374,"2019-11-09",2
"3499",20207759,"2019-10-30",1
"3500",20207763,"2019-11-22",1
"3501",20207774,"2019-11-22",1
"3502",20207776,"2019-11-15",1
"3503",20207778,"2019-10-29",1
"3504",3189,"2019-10-30",1
"3505",3834,"2019-12-12",1
"3506",16116,"2019-10-31",2
"3507",29789,"2019-11-09",2
"3508",42877,"2022-03-24",2
"3509",58721,"2019-11-07",1
"3510",66157,"2019-11-15",1
"3511",86257,"2019-11-06",2
"3512",89969,"2020-03-15",1
"3513",90021,"2019-11-01",1
"3514",97949,"2020-01-16",1
"3515",101738,"2019-10-29",1
"3516",113628,"2019-11-06",1
"3517",119345,"2019-11-08",1
"3518",152269,"2019-11-20",1
"3519",156498,"2020-02-19",1
"3520",167265,"2020-04-10",1
"3521",10009393,"2019-10-30",1
"3522",20003370,"2019-12-27",1
"3523",20015463,"2020-01-22",1
"3524",20044332,"2020-01-08",1
"3525",20045536,"2019-12-24",1
"3526",20049757,"2020-06-19",2
"3527",20050478,"2019-11-20",1
"3528",20074564,"2020-06-23",1
"3529",20078223,"2019-10-30",2
"3530",20083321,"2019-10-29",2
"3531",20094661,"2019-11-01",1
"3532",20109832,"2019-12-24",1
"3533",20118439,"2019-12-10",1
"3534",20160303,"2019-11-07",3
"3535",20167721,"2022-03-07",1
"3536",20170891,"2020-05-14",1
"3537",20171306,"2019-10-31",1
"3538",20184536,"2019-12-28",1
"3539",20189840,"2019-11-01",2
"3540",20190520,"2020-01-25",1
"3541",20201503,"2019-12-10",1
"3542",20207543,"2019-10-30",2
"3543",20207785,"2019-12-04",1
"3544",20207791,"2019-11-02",1
"3545",20207793,"2019-11-16",1
"3546",20207794,"2019-11-01",1
"3547",20207801,"2020-02-04",1
"3548",20207802,"2020-01-23",1
"3549",20207803,"2019-11-14",1
"3550",7435,"2019-10-29",1
"3551",9623,"2019-11-13",1
"3552",10568,"2020-02-20",1
"3553",17502,"2019-10-29",1
"3554",20137,"2019-10-30",1
"3555",21641,"2019-11-08",1
"3556",23007,"2019-12-07",1
"3557",94674,"2019-10-31",1
"3558",107216,"2020-02-22",1
"3559",20003917,"2019-10-31",2
"3560",20022528,"2019-11-16",1
"3561",20057554,"2019-11-02",1
"3562",20061850,"2020-01-16",1
"3563",20108885,"2020-03-04",1
"3564",20120369,"2019-10-30",1
"3565",20126527,"2019-10-30",1
"3566",20139782,"2020-01-06",1
"3567",20155998,"2019-10-30",1
"3568",20159616,"2019-11-16",2
"3569",20168667,"2019-10-30",1
"3570",20200763,"2020-01-22",1
"3571",20207810,"2019-11-05",1
"3572",20207820,"2021-10-18",1
"3573",8780,"2019-11-16",1
"3574",21226,"2019-11-14",1
"3575",33881,"2020-03-26",1
"3576",53088,"2020-02-27",1
"3577",68383,"2019-11-02",1
"3578",124272,"2019-11-13",1
"3579",149619,"2019-11-05",1
"3580",10008304,"2019-12-18",1
"3581",20018809,"2020-01-08",1
"3582",20020780,"2020-04-16",1
"3583",20038945,"2019-10-29",1
"3584",20061996,"2019-11-01",1
"3585",20116940,"2019-11-12",1
"3586",20133561,"2019-10-30",1
"3587",20155267,"2019-10-31",1
"3588",20171149,"2019-10-29",2
"3589",20181406,"2019-11-01",1
"3590",20182512,"2019-12-19",1
"3591",20196600,"2020-01-30",1
"3592",20207822,"2019-12-10",1
"3593",20207825,"2019-10-29",1
"3594",20207828,"2019-11-20",1
"3595",20207831,"2020-04-17",1
"3596",5199,"2019-11-25",1
"3597",18310,"2020-01-08",2
"3598",20646,"2019-11-13",1
"3599",30164,"2019-11-02",1
"3600",39964,"2020-02-11",1
"3601",44250,"2019-11-06",2
"3602",66723,"2019-11-21",1
"3603",86549,"2019-11-05",1
"3604",107681,"2019-11-02",1
"3605",113489,"2019-10-30",1
"3606",114328,"2020-01-23",1
"3607",136728,"2019-12-04",1
"3608",153711,"2019-10-30",1
"3609",20004318,"2019-10-30",1
"3610",20008532,"2019-11-27",1
"3611",20016926,"2019-11-21",2
"3612",20021510,"2019-11-14",2
"3613",20042664,"2019-11-02",1
"3614",20045341,"2020-02-24",1
"3615",20056865,"2019-11-14",1
"3616",20080586,"2019-11-06",2
"3617",20088115,"2019-12-31",1
"3618",20116864,"2019-11-02",1
"3619",20122188,"2019-12-26",1
"3620",20125872,"2019-12-13",1
"3621",20151718,"2020-01-25",1
"3622",20163729,"2019-11-25",2
"3623",20166478,"2019-11-07",1
"3624",20172540,"2019-11-06",1
"3625",20175866,"2019-11-15",1
"3626",20176108,"2019-12-06",1
"3627",20192329,"2020-06-16",1
"3628",20202375,"2019-10-30",1
"3629",20205366,"2019-11-02",2
"3630",20206673,"2020-08-03",1
"3631",20207845,"2019-10-30",1
"3632",20207849,"2019-10-30",1
"3633",20207860,"2019-11-01",1
"3634",2394,"2020-01-14",2
"3635",12530,"2020-01-22",1
"3636",24495,"2019-11-02",1
"3637",25045,"2019-11-05",1
"3638",36669,"2019-12-13",1
"3639",51008,"2020-01-23",2
"3640",69646,"2020-01-18",1
"3641",84419,"2019-11-02",1
"3642",97548,"2020-03-05",1
"3643",117647,"2020-01-03",1
"3644",10014687,"2019-11-09",2
"3645",20004870,"2019-11-01",1
"3646",20019490,"2019-11-01",1
"3647",20025109,"2020-03-15",2
"3648",20033020,"2019-11-08",1
"3649",20036862,"2020-02-07",1
"3650",20054409,"2019-11-02",1
"3651",20057417,"2019-11-05",1
"3652",20077967,"2020-01-16",1
"3653",20082906,"2019-12-16",2
"3654",20101822,"2020-06-26",1
"3655",20102617,"2019-10-30",1
"3656",20118133,"2019-12-23",1
"3657",20123737,"2019-11-14",2
"3658",20126917,"2019-11-02",1
"3659",20126933,"2019-11-14",1
"3660",20127662,"2019-11-09",1
"3661",20130805,"2019-11-18",1
"3662",20141386,"2020-01-17",1
"3663",20144598,"2019-12-21",1
"3664",20146075,"2020-02-28",1
"3665",20151238,"2022-07-11",2
"3666",20153480,"2019-12-07",1
"3667",20161484,"2019-12-10",1
"3668",20183276,"2020-02-29",2
"3669",20186145,"2020-01-04",1
"3670",20190072,"2019-11-02",1
"3671",20195684,"2019-11-08",1
"3672",20200641,"2019-11-13",1
"3673",20205369,"2019-11-20",1
"3674",20206013,"2019-12-21",1
"3675",20206034,"2019-10-30",1
"3676",20206492,"2020-04-03",1
"3677",20207430,"2019-12-13",2
"3678",20207866,"2020-03-06",1
"3679",20207871,"2019-11-08",1
"3680",6776,"2019-11-13",1
"3681",8359,"2020-02-21",1
"3682",34428,"2020-04-08",1
"3683",70555,"2019-11-01",1
"3684",74410,"2019-11-08",1
"3685",78753,"2019-12-27",1
"3686",89895,"2020-02-12",1
"3687",101738,"2019-11-14",2
"3688",105311,"2019-11-07",1
"3689",109733,"2020-01-24",1
"3690",119413,"2019-12-28",1
"3691",122279,"2019-11-09",2
"3692",126198,"2019-11-03",1
"3693",139499,"2020-01-17",1
"3694",10002365,"2020-02-28",1
"3695",20022126,"2020-03-05",1
"3696",20027217,"2020-01-28",1
"3697",20040182,"2020-02-04",1
"3698",20040272,"2020-01-14",1
"3699",20058902,"2019-11-05",2
"3700",20070169,"2021-10-18",2
"3701",20101740,"2020-01-07",2
"3702",20120369,"2019-11-14",2
"3703",20128121,"2019-11-14",1
"3704",20141076,"2019-11-05",2
"3705",20144070,"2020-04-14",2
"3706",20154058,"2019-11-14",1
"3707",20157039,"2020-04-09",1
"3708",20168667,"2019-11-08",2
"3709",20178913,"2019-10-31",2
"3710",20191175,"2019-11-01",1
"3711",20193173,"2019-11-06",1
"3712",20199263,"2019-12-12",2
"3713",20203083,"2020-02-20",1
"3714",20203939,"2020-01-18",1
"3715",20207323,"2019-11-05",1
"3716",20207326,"2019-11-05",1
"3717",20207876,"2019-11-16",1
"3718",20207877,"2019-12-31",1
"3719",20207878,"2019-10-31",1
"3720",5009,"2019-12-19",1
"3721",8127,"2020-01-31",2
"3722",12704,"2020-03-27",1
"3723",16872,"2019-11-06",2
"3724",17084,"2019-11-16",1
"3725",27652,"2020-03-29",1
"3726",31607,"2019-11-02",1
"3727",34244,"2019-11-13",1
"3728",35259,"2020-01-11",1
"3729",39116,"2019-11-15",1
"3730",71137,"2019-12-13",1
"3731",72765,"2020-01-04",1
"3732",82039,"2019-12-12",1
"3733",123369,"2019-11-19",1
"3734",126087,"2020-01-29",1
"3735",149570,"2020-06-27",1
"3736",149861,"2019-11-14",1
"3737",160775,"2020-01-04",1
"3738",10015762,"2020-06-09",1
"3739",20001923,"2020-05-05",1
"3740",20015112,"2019-11-08",1
"3741",20058822,"2019-11-02",1
"3742",20072636,"2019-11-05",1
"3743",20077652,"2019-11-07",1
"3744",20079639,"2020-01-27",1
"3745",20080688,"2019-11-16",2
"3746",20082868,"2020-01-17",1
"3747",20120859,"2019-12-06",1
"3748",20120936,"2019-11-05",1
"3749",20141267,"2019-11-02",2
"3750",20161682,"2019-12-21",1
"3751",20170683,"2021-04-06",1
"3752",20171306,"2019-11-13",2
"3753",20174159,"2020-04-03",1
"3754",20176250,"2019-12-11",1
"3755",20185503,"2020-01-24",2
"3756",20187315,"2019-11-07",1
"3757",20194074,"2020-04-02",1
"3758",20195734,"2019-11-06",1
"3759",20197780,"2019-12-19",1
"3760",20201508,"2019-11-07",1
"3761",20206861,"2019-11-06",1
"3762",20207898,"2019-11-07",1
"3763",20207907,"2019-11-05",1
"3764",20207912,"2019-12-18",1
"3765",20207918,"2020-01-18",1
"3766",20207919,"2019-11-02",1
"3767",20207923,"2019-11-05",1
"3768",6688,"2020-01-09",1
"3769",10840,"2019-11-14",2
"3770",13373,"2019-11-08",2
"3771",25712,"2019-11-06",1
"3772",43927,"2019-11-14",1
"3773",45064,"2020-05-27",1
"3774",67369,"2020-02-21",1
"3775",85135,"2020-01-17",2
"3776",104326,"2019-11-26",1
"3777",129748,"2019-11-06",1
"3778",140952,"2019-11-02",1
"3779",155544,"2019-11-09",1
"3780",156475,"2019-11-07",1
"3781",170688,"2019-11-05",1
"3782",170986,"2019-12-07",1
"3783",20010660,"2020-01-31",1
"3784",20013652,"2019-11-14",1
"3785",20046243,"2019-12-28",1
"3786",20062031,"2019-12-05",1
"3787",20073636,"2019-11-15",1
"3788",20108812,"2019-11-16",1
"3789",20137288,"2019-12-10",1
